network,algorithm,budget,attack_type,attack_intensity,run_id,net_nodes,net_edges,net_density,net_is_connected,net_components,net_avg_degree,net_max_degree,net_min_degree,net_degree_variance,net_max_core,net_avg_core,net_core_diversity,net_avg_clustering,net_network_type,edges_added,followers_gained,reinforce_time,nodes_removed_orig,nodes_removed_reinf,orig_core_resilience,orig_core_damage,orig_largest_component_frac,orig_fragmentation,reinf_core_resilience,reinf_core_damage,reinf_largest_component_frac,reinf_fragmentation,core_improvement,resilience_improvement,efficiency,relative_improvement
scalefree_300_m1,FastCM+,15,degree,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,degree,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,kcore,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,betweenness,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,15,random,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.0032062530517578125,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,degree,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,200,1.0,0,0.01,200,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,kcore,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.01,198,1.0,0,0.01,198,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.023333333333333334,140,1.0,0,0.023333333333333334,140,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.016666666666666666,172,1.0,0,0.016666666666666666,172,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.01,190,1.0,0,0.01,190,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,betweenness,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.006666666666666667,195,1.0,0,0.006666666666666667,195,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,15,15,1.0,0,0.91,5,1.0,0,0.91,5,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.1,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,30,30,1.0,0,0.79,19,1.0,0,0.79,19,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.15,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.15,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.15,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,45,45,1.0,0,0.66,37,1.0,0,0.66,37,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.2,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.2,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,MRKC,20,random,0.2,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.6895270347595215,60,60,1.0,0,0.5833333333333334,46,1.0,0,0.5833333333333334,46,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,20,degree,0.05,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.003239154815673828,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,20,degree,0.05,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.003239154815673828,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,20,degree,0.05,2,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.003239154815673828,15,15,1.0,0,0.03,149,1.0,0,0.03,149,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,20,degree,0.1,0,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.003239154815673828,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
scalefree_300_m1,FastCM+,20,degree,0.1,1,300,299,0.006666666666666667,True,1,1.9933333333333334,48,1,11.304303232998885,1,1.0,1,0.0,unknown,0,0,0.003239154815673828,30,30,1.0,0,0.016666666666666666,185,1.0,0,0.016666666666666666,185,0,0.0,0.0,0.0
